App,Category,Type,Content Rating,Genres,Price
Council Voting Calculator,0.32,0.0,0.0,0.09,0.0
EU Flags Live Wallpaper,0.19,1.0,0.0,0.05,0.0024749999999999
EU FTL Calculator,0.1,0.0,0.0,0.03,0.0
Passenger rights,0.48,0.0,0.0,0.14,0.0
EU Mobile Money Partenaire Commercial,0.26,0.0,0.0,0.07,0.0
Eurostat Country Profiles,0.16,0.0,0.0,0.04,0.0
taxi.eu,0.48,0.0,0.0,0.14,0.0
CVRIA,0.1,0.0,0.0,0.03,0.0
EU Flag Live Wallpaper,0.19,0.0,0.0,0.05,0.0
European Solidarity Corps,0.55,0.0,0.33,0.16,0.0
Have your say on Europe,0.32,0.0,0.0,0.09,0.0
EU CBRNE Glossary,0.77,0.0,0.0,0.26,0.0
Doorstep EU,0.42,0.0,0.0,0.12,0.0
EURES - Your Job in Europe,0.1,0.0,0.0,0.03,0.0
Autoroute.EU,0.1,0.0,0.0,0.03,0.0
EU Exit poll,0.23,0.0,0.0,0.06,0.0
Schengen/EU App,0.06,0.0,0.0,0.0,0.0
Lazionews.eu,0.42,0.0,0.0,0.12,0.0
Eu sou Rico,0.26,1.0,0.0,0.07,0.077475
EU Life Explorer,0.42,0.0,0.0,0.12,0.0
E.U. Trademark Search Tool,0.1,0.0,0.0,0.03,0.0
EU VAT Checker,0.1,0.0,0.0,0.03,0.0
Dotti EU,0.1,0.0,0.0,0.03,0.0
EU RCD Guide,0.45,1.0,0.0,0.13,0.009025
Intra- and extra-EU trade data,0.26,0.0,0.0,0.07,0.0
Programi podrške EU,0.32,0.0,0.0,0.09,0.0
EU FP7 Adventure,0.1,0.0,0.0,0.03,0.0
GastroHunter.EU,0.23,0.0,0.0,0.06,0.0
EU IP Codes,0.45,0.0,0.0,0.13,0.0
Eu Sou Rico,0.26,1.0,0.0,0.07,0.987475
MOTOBAZAR EU,0.23,0.0,0.0,0.06,0.0
TattooSupplies.eu,0.52,0.0,0.0,0.15,0.0
VAT Checker for EU company,0.1,0.0,0.0,0.03,0.0
Inbox.eu,0.32,0.0,0.0,0.09,0.0
CALIOPE EU: Air Quality,0.35,0.0,0.0,0.09,0.0
Konferencija.eu,0.1,0.0,0.0,0.03,0.0
Reisedealz.eu,0.55,0.0,0.0,0.16,0.0
EU GDPR RiskCalc,0.1,0.0,0.0,0.03,0.0
EU Whoiswho,0.1,0.0,0.0,0.03,0.0
EU Brazil Green Business Forum,0.16,0.0,0.0,0.04,0.0
EU-Schwerbehinderung,0.42,0.0,0.67,0.12,0.0
SK Bosnia Online EU Teplice,0.29,0.0,0.0,0.08,0.0
Campervan.Guide Pro,0.48,1.0,0.0,0.14,0.014975
Qserve EU MDR First Aid,0.1,0.0,0.0,0.03,0.0
I'm Rich/Eu sou Rico/أنا غني/我很有錢,0.23,1.0,0.0,0.06,0.999975
TrainPal EU- Book German Train Tickets,0.61,0.0,0.0,0.2,0.0
NativeScript Developer Day EU,0.1,0.0,0.0,0.03,0.0
EU FP7 SAM,0.1,0.0,0.0,0.03,0.0
Rail Planner Eurail/Interrail,0.61,0.0,0.0,0.2,0.0
eu sou franky,0.1,0.0,0.0,0.03,0.0
Tasker,0.06,1.0,0.0,0.0,0.007475
efootwear.eu - online store,0.52,0.0,0.0,0.15,0.0
ChargeHub - Find EV & Tesla Charging Stations,0.61,0.0,0.0,0.2,0.0
PlugShare,0.61,0.0,0.33,0.2,0.0
NEXTCHARGE - Charging Stations,0.61,0.0,0.0,0.2,0.0
NissanConnect® EV & Services,0.23,0.0,0.0,0.06,0.0
EV Connect,0.61,0.0,0.0,0.2,0.0
HondaLink EV,0.06,0.0,0.0,0.0,0.0
EV Stations Hawaii,0.61,0.0,0.0,0.2,0.0
Emerge EV App (eBike App),0.23,0.0,0.0,0.06,0.0
EV Trip Optimizer for Tesla,0.74,0.0,0.0,0.25,0.0
JuiceNet - Smart EV Charging,0.61,0.0,0.0,0.2,0.0
Zap-Map: EV charging points UK,0.61,0.0,0.0,0.2,0.0
EV Charging,0.61,0.0,0.0,0.2,0.0
Simple EV Calc,0.16,0.0,0.0,0.04,0.0
CHOSEN - EV Smart Charger,0.74,0.0,0.0,0.25,0.0
Electric Car Charging Points: Ev charger Stations,0.61,0.0,0.0,0.2,0.0
ELMO EV Charging,0.61,0.0,0.0,0.2,0.0
Bolt - EV Charging Service,0.74,0.0,0.0,0.25,0.0
To-U - free EV public charging,0.48,0.0,0.0,0.14,0.0
Light Meter - EV,0.39,0.0,0.0,0.1,0.0
Mas Akıllı Ev,0.84,0.0,0.0,0.28,0.0
EV Finder,0.06,0.0,0.0,0.0,0.0
SpeedApp EV,0.74,0.0,0.0,0.25,0.0
EV Real Estate Search,0.23,0.0,0.0,0.06,0.0
Ev Dizayn,0.23,0.0,0.0,0.06,0.0
Power Plug EV charger,0.61,0.0,0.0,0.2,0.0
Texas Hold'em EV Calculator,0.06,0.0,0.0,0.0,0.0
Bird - Enjoy The Ride,0.48,0.0,0.0,0.14,0.0
myChevrolet,0.23,0.0,0.0,0.06,0.0
EV Calculator,0.06,0.0,0.0,0.0,0.0
EvAk Smart Home,0.23,0.0,0.0,0.06,0.0
Room Creator Interior Design,0.84,0.0,0.0,0.28,0.0
eCooltra: scooter sharing. Share electric scooters,0.48,0.0,0.0,0.14,0.0
E.W. James & Sons,0.52,0.0,0.0,0.15,0.0
EW Manager,0.1,0.0,0.0,0.03,0.0
ew-Magazin,0.42,0.0,0.0,0.12,0.0
EW PDF,0.45,0.0,0.0,0.13,0.0
EW Gate,0.1,0.0,0.0,0.03,0.0
E W Bookkeeping & Accountancy,0.26,0.0,0.0,0.07,0.0
News 5 Cleveland,0.42,0.0,0.0,0.12,0.0
EW Login,0.1,0.0,0.0,0.03,0.0
EW Handbook,0.1,0.0,0.0,0.03,0.0
Mee-EW,0.06,0.0,0.0,0.0,0.0
EW Widgets for Zooper,0.06,0.0,0.0,0.0,0.0
The List,0.42,0.0,0.0,0.12,0.0
EW MOTION THERAPY,0.35,0.0,0.0,0.09,0.0
EW Neuron Scan,0.06,0.0,0.0,0.0,0.0
ABC15 Arizona,0.42,0.0,0.0,0.12,0.0
KMTV 3 News Now,0.42,0.0,0.67,0.12,0.0
Eddsworld Amino,0.55,0.0,0.33,0.16,0.0
TMJ4.com - WTMJ-TV Milwaukee,0.42,0.0,0.67,0.12,0.0
Storm Shield,0.81,0.0,0.0,0.27,0.0
EdiRange,0.06,0.0,0.0,0.0,0.0
Beard Live Camera Photo Editor,0.97,0.0,0.0,0.31,0.0
WPTV 5 West Palm Beach,0.42,0.0,0.67,0.12,0.0
WKBW 7 Eyewitness News,0.42,0.0,0.0,0.12,0.0
GO SMS PRO EMOJI PLUGIN,0.19,0.0,0.0,0.05,0.0
XE Currency,0.48,0.0,0.0,0.14,0.0
ADWLauncher 1 EX,0.19,1.0,0.0,0.05,0.006225
XE Currency Pro,0.48,1.0,0.0,0.14,0.004975
GO Launcher EX UI5.0 theme,0.19,0.0,0.0,0.05,0.0
Device Info Ex Live Wallpaper,0.19,1.0,0.0,0.05,0.0024749999999999
GO Weather EX Theme White,0.81,0.0,0.0,0.27,0.0
Advanced EX for HYUNDAI,0.06,1.0,0.0,0.0,0.012475
MIUI Style GO Weather EX,0.81,0.0,0.0,0.27,0.0
Remote EX for NISSAN,0.32,1.0,0.0,0.09,0.003725
Ex Explorer : Dual view exproler / file manager,0.06,0.0,0.0,0.0,0.0
Advanced EX for MITSUBISHI,0.06,1.0,0.0,0.0,0.012475
Advanced EX for KIA,0.06,1.0,0.0,0.0,0.012475
Money Manager Ex for Android,0.26,0.0,0.0,0.07,0.0
Advanced EX for NISSAN,0.06,1.0,0.0,0.0,0.012475
Advanced EX for FIAT,0.06,1.0,0.0,0.0,0.012475
Advanced EX for RENAULT,0.06,1.0,0.0,0.0,0.012475
EX File Explorer File Manage Pro,0.16,1.0,0.0,0.04,0.004975
SCI-Ex,0.35,0.0,0.0,0.09,0.0
Papyrus Ex,0.06,0.0,0.0,0.0,0.0
GLASS GO Launcher EX Theme,0.19,0.0,0.0,0.05,0.0
Moonlight GO Weather EX,0.81,0.0,0.0,0.27,0.0
BakaReader EX,0.45,0.0,0.0,0.13,0.0
X your Ex - Break Up Treatment,0.35,0.0,0.0,0.09,0.0
Ex Quotes,0.23,0.0,0.67,0.06,0.0
GO Contacts EX Black & Grey,0.19,1.0,0.0,0.05,0.0024749999999999
CYANOGEN GO Launcher EX Theme,0.19,0.0,0.0,0.05,0.0
Ex Service Taxis,0.1,0.0,0.0,0.03,0.0
Rejoin Your Ex,0.55,0.0,0.0,0.16,0.0
How To Get Your Ex Back Fast,0.23,0.0,0.0,0.06,0.0
ExDialer PRO Key,0.32,1.0,0.0,0.09,0.009975
Volume Control Ex,0.06,1.0,0.0,0.0,0.003725
Black Theme Go Launcher EX,0.19,0.0,0.33,0.05,0.0
EY Events,0.1,0.0,0.0,0.03,0.0
EY GlobalOne,0.1,0.0,0.0,0.03,0.0
EY Team Connect,0.16,0.0,0.0,0.04,0.0
EY Conferences,0.1,0.0,0.0,0.03,0.0
EY Africa,0.1,0.0,0.0,0.03,0.0
EY TaxChat,0.26,0.0,0.0,0.07,0.0
EY Expenses,0.26,0.0,0.0,0.07,0.0
EY Tax Briefing,0.1,0.0,0.0,0.03,0.0
EY Digital Direct,0.1,0.0,0.0,0.03,0.0
EY India Tax Insights,0.1,0.0,0.0,0.03,0.0
EY Forensics,0.26,0.0,0.0,0.07,0.0
EY India CFO Insights,0.1,0.0,0.0,0.03,0.0
EY Digital Tax AR,0.1,0.0,0.0,0.03,0.0
EY Divest,0.1,0.0,0.0,0.03,0.0
EY ATL Fuel Calculator,0.16,0.0,0.0,0.04,0.0
Fuel Calculator for EY,0.06,0.0,0.0,0.0,0.0
EY Digi India Personal Tax,0.1,0.0,0.0,0.03,0.0
EY Catalyst Reader,0.1,0.0,0.0,0.03,0.0
EY Staff ENTERTAINER,0.23,0.0,0.0,0.06,0.0
EY EMEIA Diversity & Inclusion,0.1,0.0,0.0,0.03,0.0
EY Football,0.29,0.0,0.0,0.08,0.0
Amleen Ey,0.55,0.0,0.0,0.16,0.0
EY Events Switzerland,0.16,0.0,0.33,0.04,0.0
EY TaxLaw NL,0.1,0.0,0.0,0.03,0.0
EY-Parthenon,0.1,0.0,0.0,0.03,0.0
EY Belgium Inhouse Day 2018,0.87,0.0,0.0,0.29,0.0
Tenh Ey,0.52,0.0,0.0,0.15,0.0
EY Oil & Gas,0.1,0.0,0.0,0.03,0.0
Coupe Adhémar EY 2017,0.55,0.0,0.33,0.16,0.0
哈哈姆特不EY,0.32,0.0,0.0,0.09,0.0
Third Eye,0.06,0.0,0.0,0.0,0.0
Hey That's Pretty Good!,0.06,0.0,0.0,0.0,0.0
Everbridge,0.32,0.0,0.0,0.09,0.0
Best Auto Call Recorder Free,0.32,0.0,0.0,0.09,0.0
EyPools,0.84,0.0,0.0,0.28,0.0
Etihad Airways,0.48,0.0,0.0,0.14,0.0
Beach Volleyball 3D,0.29,0.0,0.0,0.08,0.0
Organizer,0.16,1.0,0.0,0.04,0.007475
EZ Video Download for Facebook,0.55,0.0,0.33,0.16,0.0
EZ Cleaner - Booster Optimizer,0.06,0.0,0.0,0.0,0.0
EZ Receipts,0.26,0.0,0.0,0.07,0.0
EZ Thanks,0.1,0.0,0.0,0.03,0.0
EZ Inspections,0.16,0.0,0.0,0.04,0.0
EZ-ELD Update,0.74,0.0,0.0,0.25,0.0
EZ Display,0.16,0.0,0.0,0.04,0.0
ez Share Android app,0.39,0.0,0.0,0.1,0.0
EZ File Manager(Root Explorer),0.16,0.0,0.0,0.04,0.0
EZ Launcher,0.19,0.0,0.0,0.05,0.0
EZ-ELD Driver App (Free),0.74,0.0,0.0,0.25,0.0
EZ Notes Lite,0.16,0.0,0.0,0.04,0.0
EZ Bluetooth,0.06,0.0,0.0,0.0,0.0
Dream EZ,0.35,0.0,0.0,0.09,0.0
Ez Texting,0.1,0.0,0.0,0.03,0.0
EZ-GUI Ground Station,0.06,0.0,0.0,0.0,0.0
Ez iCam,0.39,0.0,0.33,0.1,0.0
E-Z App™ Train Control,0.06,0.0,0.0,0.0,0.0
EZ App Installer,0.06,0.0,0.0,0.0,0.0
EZ Clock & Weather Widget,0.81,0.0,0.0,0.27,0.0
EZ Pass,0.06,0.0,0.0,0.0,0.0
EZ View,0.1,0.0,0.0,0.03,0.0
EZ TAG Express,0.48,0.0,0.0,0.14,0.0
EZ Wifi Notification,0.32,0.0,0.0,0.09,0.0
EZ-VPNGate,0.06,0.0,0.0,0.0,0.0
EZ Switch Widget,0.16,0.0,0.0,0.04,0.0
EZ LED,0.06,0.0,0.0,0.0,0.0
F&M Bank - EZ Banking,0.26,0.0,0.0,0.07,0.0
My EZ-Link Mobile,0.23,0.0,0.0,0.06,0.0
EZ Financial Calculator,0.26,0.0,0.0,0.07,0.0
EZ Quran,0.45,0.0,0.0,0.13,0.0
EZ Screenshot,0.06,0.0,0.0,0.0,0.0
EZ Utilities Extension,0.06,0.0,0.0,0.0,0.0
EZ-Placard - Free Placard Calculator,0.06,0.0,0.0,0.0,0.0
FA Player Essentials,0.29,0.0,0.0,0.08,0.0
HTC Sense Input - FA,0.06,0.0,0.0,0.0,0.0
Test Server SMS FA,0.32,0.0,0.0,0.09,0.0
Facebook Face to Face Events,0.1,0.0,0.0,0.03,0.0
FA Part 1 & 2 Past Papers Solved Free – Offline,0.45,0.0,0.0,0.13,0.0
Hertfordshire FA,0.29,0.0,0.0,0.08,0.0
Farsi Keyboard,0.06,0.0,0.0,0.0,0.0
Messenger Messenger,0.55,0.0,0.0,0.16,0.0
NCLEX-RN Q&A FLASH CARDS - FA Davis,0.13,0.0,0.0,0.03,0.0
LEADS FA,0.26,0.0,0.0,0.07,0.0
Authy 2-Factor Authentication,0.06,0.0,0.0,0.0,0.0
Facejjang,0.39,0.0,0.0,0.1,0.0
Soccer 2018,0.29,0.0,0.0,0.08,0.0
Flash Light on Call & SMS,0.06,0.0,0.0,0.0,0.0
Facebook Creator,0.55,0.0,0.33,0.16,0.0
Swift for Facebook Lite,0.55,0.0,0.33,0.16,0.0
Friendly for Facebook,0.55,0.0,0.33,0.16,0.0
Mini for fb lite,0.06,0.0,0.0,0.0,0.0
Faster for Facebook Lite,0.55,0.0,0.33,0.16,0.0
Puffin for Facebook,0.55,0.0,0.33,0.16,0.0
Lite for Facebook Messenger,0.32,0.0,0.33,0.09,0.0
Profile Tracker - Who Viewed My Facebook Profile,0.55,0.0,0.33,0.16,0.0
Video Downloader For FB: Save FB Videos 2018,0.06,0.0,0.0,0.0,0.0
Pink Color for Facebook,0.55,0.0,0.0,0.16,0.0
Messenger,0.55,0.0,0.0,0.16,0.0
"Stickers for Imo, fb, whatsapp",0.55,0.0,0.33,0.16,0.0
Downloader plus for FB,0.55,0.0,0.0,0.16,0.0
Cover Camera for FB,0.39,0.0,0.0,0.1,0.0
MB Notifications for FB (Free),0.55,0.0,0.33,0.16,0.0
MultiMessage for FB Messenger,0.16,0.0,0.0,0.04,0.0
FB Live,0.1,0.0,0.0,0.03,0.0
Phoenix - Facebook & Messenger,0.55,0.0,0.33,0.16,0.0
Faster Social for Facebook,0.55,0.0,0.33,0.16,0.0
Check Your Visitors on FB ?,0.55,0.0,0.0,0.16,0.0
Stickers for Facebook,0.55,0.0,0.0,0.16,0.0
Video Download For FB,0.06,0.0,0.0,0.0,0.0
Video Downloader for FB,0.06,0.0,0.0,0.0,0.0
FB Photographie,0.39,0.0,0.0,0.1,0.0
Lite Messenger for Facebook Lite,0.55,0.0,0.33,0.16,0.0
Download Facebook Photo Albums,0.06,0.0,0.0,0.0,0.0
Mini for Facebook lite,0.55,0.0,0.33,0.16,0.0
FB Advanced Search,0.55,0.0,0.33,0.16,0.0
funny Image Comments for FB,0.55,0.0,0.33,0.16,0.0
IDM for Facebook ★ Downloader,0.16,0.0,0.0,0.04,0.0
EasyLive - FB Live Helper,0.1,0.0,0.33,0.03,0.0
Barca News - app for Barcelona FC Fans,0.29,0.0,0.0,0.08,0.0
FC Barcelona Fantasy Manager: Real football mobile,0.29,0.0,0.0,0.08,0.0
FC Barcelona Official Keyboard,0.29,0.0,0.0,0.08,0.0
Barcelona Live 2018—Goals & News for Barca FC Fans,0.29,0.0,0.0,0.08,0.0
Barcelona News - Sportfusion,0.29,0.0,0.0,0.08,0.0
Barcelona Calendar,0.29,0.0,0.0,0.08,0.0
"Barca News - FC Barcelona, World Foot & Transfers",0.29,0.0,0.0,0.08,0.0
FC Bayern Munich,0.29,0.0,0.0,0.08,0.0
FC BARCELONA EVENTS,0.29,0.0,0.0,0.08,0.0
Barcelona Live - Goal Score & News for Barca Fans,0.29,0.0,0.0,0.08,0.0
Seattle Sounders FC,0.29,0.0,0.0,0.08,0.0
FCB Connect - FC Barcelona,0.55,0.0,0.33,0.16,0.0
1. FC Köln App,0.29,0.0,0.0,0.08,0.0
File Commander - File Manager/Explorer,0.1,0.0,0.0,0.03,0.0
FC Porto,0.29,0.0,0.0,0.08,0.0
Fulham FC,0.29,0.0,0.0,0.08,0.0
Barcelona FC Noticias Live,0.42,0.0,0.0,0.12,0.0
Chelsea FC Official Keyboard,0.16,0.0,0.0,0.04,0.0
Burnley FC,0.29,0.0,0.0,0.08,0.0
Atlanta United FC,0.29,0.0,0.0,0.08,0.0
Barcelona Wallpaper HD,0.19,0.0,0.0,0.05,0.0
Sydney FC Official App,0.29,0.0,0.0,0.08,0.0
Birmingham City FC,0.29,0.0,0.0,0.08,0.0
FC Browser - Focus Privacy Browser,0.32,0.0,0.0,0.09,0.0
My AEK - Official ΑΕΚ FC app,0.29,0.0,0.0,0.08,0.0
FC Parking,0.61,0.0,0.0,0.2,0.0
Noticias FC Barcelona,0.42,0.0,0.0,0.12,0.0
Toronto FC,0.29,0.0,0.33,0.08,0.0
Middlesbrough FC Official,0.29,0.0,0.0,0.08,0.0
FC Red Bull Salzburg App,0.29,0.0,0.0,0.08,0.0
FC Zenit official Android app,0.29,0.0,0.0,0.08,0.0
Fan App for Portsmouth FC,0.29,0.0,0.33,0.08,0.0
Latest Barcelona News 24h,0.42,0.0,0.0,0.12,0.0
Mobile FC,0.29,0.0,0.0,0.08,0.0
"FirstCry Baby & Kids Shopping, Fashion & Parenting",0.52,0.0,0.0,0.15,0.0
Fan App for Reading FC,0.29,0.0,0.33,0.08,0.0
Deportivo Toluca FC,0.29,0.0,0.0,0.08,0.0
Underdog FC,0.29,0.0,0.0,0.08,0.0
Las Vegas Lights FC,0.29,0.0,0.0,0.08,0.0
APOEL FC,0.29,0.0,0.0,0.08,0.0
FD Shift Calendar Widget,0.06,0.0,0.0,0.0,0.0
Bank FD Interest Calculator,0.26,0.0,0.0,0.07,0.0
Formula DRIFT,0.29,0.0,0.0,0.08,0.0
FD Community FCU Mobile,0.26,0.0,0.0,0.07,0.0
Female Daily,0.97,0.0,0.33,0.31,0.0
FD VR - Virtual App Launcher,0.77,0.0,0.0,0.26,0.0
Policy And FD Manager,0.26,0.0,0.0,0.07,0.0
Sports Lite,0.29,0.0,0.0,0.08,0.0
FD Calculator | Term Deposit | Fixed Deposit,0.26,0.0,0.0,0.07,0.0
FD CANNECT,0.06,0.0,0.0,0.0,0.0
Financial Calculator India,0.26,0.0,0.0,0.07,0.0
"FD Calculator (EMI, SIP, RD & Loan Eligilibility)",0.26,0.0,0.0,0.07,0.0
"EMI, FD, RD - Bank Calculator",0.26,0.0,0.0,0.07,0.0
RD/FD Calculator,0.26,0.0,0.0,0.07,0.0
Fix Deposit Calculator (FD),0.26,0.0,0.0,0.07,0.0
FD Interest Calculator,0.26,0.0,0.0,0.07,0.0
Deposit Calculator FD & RD,0.26,0.0,0.0,0.07,0.0
FD Fotografia,0.39,0.0,0.0,0.1,0.0
Banking Calculator,0.26,0.0,0.0,0.07,0.0
FD e-paper,0.42,0.0,0.0,0.12,0.0
FD Fitness,0.35,0.0,0.0,0.09,0.0
EMI/FD/RD/PV/IRR/BEP/EOQ Calc,0.26,0.0,0.0,0.07,0.0
EMI Calculator | FD Calculator | RD calculator,0.26,0.0,0.0,0.07,0.0
LineStar for FanDuel,0.29,0.0,0.33,0.08,0.0
Santa Fe FCU Mobile Banking,0.26,0.0,0.0,0.07,0.0
FE Connect,0.06,0.0,0.0,0.0,0.0
FE CREDIT - TET VUI,0.26,0.0,0.0,0.07,0.0
FE Mobile,0.1,0.0,0.0,0.03,0.0
Comunidad De Fe Minitries,0.23,0.0,0.0,0.06,0.0
Caprock Santa Fe Credit Union,0.26,0.0,0.0,0.07,0.0
Santa Fe Map and Walks,0.48,0.0,0.0,0.14,0.0
FE IP,0.06,0.0,0.0,0.0,0.0
Santa Fe New Mexican e-Edition,0.42,0.0,0.0,0.12,0.0
L!FE Premium Training,0.35,0.0,0.0,0.09,0.0
Theme for Galaxy Note FE Launcher | Live Wallpaper,0.19,0.0,0.0,0.05,0.0
Theme for Galaxy Note FE,0.19,0.0,0.0,0.05,0.0
Note FE Theme And Launcher For Samsung Galaxy,0.19,0.0,0.0,0.05,0.0
FE CPS,0.26,0.0,0.0,0.07,0.0
La Fe de Jesus,0.45,0.0,0.0,0.13,0.0
FE Connect Fhoton,0.06,0.0,0.0,0.0,0.0
Repair Hyundai Santa Fe,0.74,0.0,0.0,0.25,0.0
La Fe de Jesús,0.45,0.0,0.0,0.13,0.0
Santa Fe Espresso & News,0.68,0.0,0.0,0.22,0.0
Santa Fe Sentry,0.84,0.0,0.0,0.28,0.0
Santa Fe Thrive,0.35,0.0,0.0,0.09,0.0
FE Connect Drive-Tech,0.1,0.0,0.0,0.03,0.0
Frases Cristianas de Esperanza y Fe,0.55,0.0,0.0,0.16,0.0
Theme for Samsung Galaxy Note FE,0.19,0.0,0.0,0.05,0.0
Santa Fe VIP Tours,0.48,0.0,0.0,0.14,0.0
Santa Fe App,0.29,0.0,0.0,0.08,0.0
Ríos de Fe,0.23,0.0,0.0,0.06,0.0
Theme For Galaxy Note FE,0.19,0.0,0.0,0.05,0.0
Le Fe de Jesus,0.45,0.0,0.0,0.13,0.0
FG Wallet,0.26,0.0,0.0,0.07,0.0
Burn Your Fat With Me! FG,0.35,0.0,0.33,0.09,0.0
FG On-The-Go,0.06,0.0,0.0,0.0,0.0
FG Finder,0.06,0.0,0.0,0.0,0.0
FG VOC,0.1,0.0,0.0,0.03,0.0
Leghe Fantagazzetta,0.29,0.0,0.0,0.08,0.0
Field Goal Tournament,0.29,0.0,0.0,0.08,0.0
Ghost In Photo,0.39,0.0,0.33,0.1,0.0
FH WiFiCam,0.39,0.0,0.0,0.1,0.0
HD Themes Volvo FH Trucks,0.19,0.0,0.33,0.05,0.0
Familial Hypercholesterolaemia,0.13,0.0,0.0,0.03,0.0
Familial Hypercholesterolaemia Handbook,0.13,0.0,0.0,0.03,0.0
Themes Volvo FH 16 Trucks,0.19,0.0,0.33,0.05,0.0
FH Calculator,0.35,0.0,0.0,0.09,0.0
Top Themes Volvo FH Trucks,0.19,0.0,0.33,0.05,0.0
Wallpapers Volvo FH 16 Trucks,0.19,0.0,0.33,0.05,0.0
FH® Cost Lookup / FH® CCSalud,0.13,0.0,0.0,0.03,0.0
FH App,0.1,0.0,0.0,0.03,0.0
HD Wallpapers Volvo FH Trucks,0.19,0.0,0.33,0.05,0.0
Themes Volvo FH Trucks,0.19,0.0,0.33,0.05,0.0
FH Wallet,0.26,0.0,0.0,0.07,0.0
Wallpapers Volvo FH Truck,0.19,0.0,0.33,0.05,0.0
First Hawaiian Bank Mobile,0.26,0.0,0.0,0.07,0.0
FH CODE,0.06,0.0,0.0,0.0,0.0
Strike! Ten Pin Bowling,0.29,0.0,0.0,0.08,0.0
My Truck,0.06,0.0,0.0,0.0,0.0
EHiN-FH conferenceapp,0.32,0.0,0.0,0.09,0.0
Carpooling FH Hagenberg,0.32,0.0,0.0,0.09,0.0
FiSwitch,0.06,1.0,0.0,0.0,0.004975
Signal Info,0.06,0.0,0.0,0.0,0.0
Signal Spy - Monitor Signal Strength & Data Usage,0.06,0.0,0.0,0.0,0.0
Wi-Fi Auto-connect,0.32,0.0,0.0,0.09,0.0
Smart Wi-Fi Hotspot PRO,0.32,1.0,0.0,0.09,0.007475
"Talkie - Wi-Fi Calling, Chats, File Sharing",0.32,0.0,0.0,0.09,0.0
Portable Wi-Fi hotspot Premium,0.32,1.0,0.0,0.09,0.0024749999999999
Avast Wi-Fi Finder,0.16,0.0,0.0,0.04,0.0
Police Field Interview FI Card,0.16,1.0,0.0,0.04,0.019975
LG Hi-Fi Plus Manager,0.06,0.0,0.0,0.0,0.0
WeFi - Free Fast WiFi Connect & Find Wi-Fi Map,0.32,0.0,0.0,0.09,0.0
"Talkie Pro - Wi-Fi Calling, Chats, File Sharing",0.32,1.0,0.0,0.09,0.007475
Safe Wi-Fi,0.16,0.0,0.0,0.04,0.0
[root] Pry-Fi,0.06,0.0,0.0,0.0,0.0
Sat-Fi,0.32,0.0,0.0,0.09,0.0
WiFi Monitor Pro - analyzer of Wi-Fi networks,0.06,1.0,0.0,0.0,0.007475
Candy simply-Fi,0.23,0.0,0.0,0.06,0.0
Wi-Fi Rabbit Unlock Key,0.06,1.0,0.0,0.0,0.0025
Wi-Fi settings shortcut,0.06,0.0,0.0,0.0,0.0
Wi-Fi Master,0.06,0.0,0.0,0.0,0.0
Portable Wi-Fi hotspot Free,0.32,0.0,0.0,0.09,0.0
Wi-Fi Networks,0.16,0.0,0.0,0.04,0.0
FI CFL,0.26,0.0,0.0,0.07,0.0
Tassa.fi Finland,0.23,0.0,0.0,0.06,0.0
TownWiFi | Wi-Fi Everywhere,0.32,0.0,0.0,0.09,0.0
Jazz Wi-Fi,0.32,0.0,0.0,0.09,0.0
Xposed Wi-Fi-Pwd,0.19,0.0,0.0,0.05,0.0
Sat-Fi Voice,0.32,0.0,0.0,0.09,0.0
Wi-Fi Visualizer,0.06,0.0,0.0,0.0,0.0
Lennox iComfort Wi-Fi,0.23,0.0,0.0,0.06,0.0
Sci-Fi Sounds and Ringtones,0.19,0.0,0.0,0.05,0.0
Free Wi-fi HotspoT,0.32,0.0,0.0,0.09,0.0
Wallpapers Toyota FJ Cruiser,0.19,0.0,0.0,0.05,0.0
New Wallpapers Toyota FJ Cruiser Theme,0.19,0.0,0.33,0.05,0.0
HD Wallpaper - Toyota FJ Cruiser,0.06,0.0,0.0,0.0,0.0
FJ Drive: Mercedes-Benz Lease,0.74,0.0,0.0,0.25,0.0
FJ WiFi HDD,0.06,0.0,0.0,0.0,0.0
HD Themes Toyota Cruiser 70,0.19,0.0,0.33,0.05,0.0
Toyota Cruisers & Trucks Mag,0.48,0.0,0.0,0.14,0.0
HD Themes Toyota Cruiser 60,0.19,0.0,0.33,0.05,0.0
HD Themes Toyota Cruiser70,0.19,0.0,0.33,0.05,0.0
HD Themes Toyota Cruiser 80,0.19,0.0,0.33,0.05,0.0
HD Themes Toyota Cruiser 50,0.19,0.0,0.33,0.05,0.0
HD Themes Toyota Cruiser 100VX,0.19,0.0,0.33,0.05,0.0
HD Themes Toyota Cruiser 200,0.19,0.0,0.33,0.05,0.0
HD Themes Toyota Cruiser 40,0.19,0.0,0.33,0.05,0.0
PIP Selfie Camera Photo Editor,0.39,0.0,0.0,0.1,0.0
FJ-link,0.06,0.0,0.0,0.0,0.0
Fast Notes FJ,0.16,0.0,0.0,0.04,0.0
FJ Toolkit,0.06,1.0,0.0,0.0,0.003725
FK,0.13,0.0,0.0,0.03,0.0
FK Sūduva Marijampolė,0.29,0.0,0.0,0.08,0.0
FK Željezničar,0.29,0.0,0.0,0.08,0.0
FK Oleksandria,0.29,0.0,0.0,0.08,0.0
FK CLASSIC FOR YOU,0.1,0.0,0.0,0.03,0.0
